Chr01	35800000	36800000	179989
Chr03	16600000	17600000	181107
Chr01	36000000	37000000	94887
Chr03	16800000	17800000	224198
Chr01	36200000	37200000	11671
Chr03	17000000	18000000	205957
Chr01	36400000	37400000	11671
Chr03	17200000	18200000	246128
Chr01	36600000	37600000	0
Chr03	17400000	18400000	175601
Chr01	36800000	37800000	76833
Chr03	17600000	18600000	146684
Chr01	37000000	38000000	94859
Chr01	37200000	38200000	100946
Chr01	37400000	38400000	100946
Chr01	37600000	38600000	106053
Chr04	61800000	62178258	265978
Chr04	62000000	62178258	132418
Chr03	17800000	18800000	134874
Chr03	18000000	19000000	126320
Chr03	18200000	19200000	111721
Chr03	18400000	19400000	71086
Chr01	37800000	38800000	32720
Chr03	18600000	19600000	69386
Chr01	38000000	39000000	61929
Chr03	18800000	19800000	83040
Chr01	38200000	39200000	84025
Chr03	19000000	20000000	161982
Chr01	38400000	39400000	93422
Chr03	19200000	20200000	153744
Chr01	38600000	39600000	91209
Chr03	19400000	20400000	185399
Chr01	38800000	39800000	159236
Chr03	19600000	20600000	181893
Chr01	39000000	40000000	263861
Chr01	39200000	40200000	238881
Chr01	39400000	40400000	281941
Chr01	39600000	40600000	302061
Chr13	39800000	40800000	415516
Chr13	40000000	41000000	420665
Chr13	40200000	41200000	439151
Chr13	40400000	41400000	340364
Chr13	40600000	41600000	230378
Chr13	40800000	41800000	186374
Chr13	41000000	42000000	121623
Chr13	41200000	42200000	90922
Chr13	41400000	42400000	73717
Chr13	41600000	42600000	65255
Chr13	41800000	42800000	89804
Chr13	42000000	43000000	113146
Chr13	42200000	43200000	167167
Chr13	42400000	43400000	228330
Chr13	42600000	43600000	263681
Chr13	42800000	43800000	294132
Chr13	43000000	44000000	310133
Chr13	43200000	44200000	254546
Chr13	43400000	44400000	198166
Chr13	43600000	44600000	225898
Chr13	43800000	44800000	145937
Chr13	44000000	45000000	147475
Chr13	44200000	45200000	227745
Chr13	44400000	45400000	321044
Chr13	44600000	45600000	595206
Chr13	44800000	45800000	625552
Chr13	45000000	46000000	641680
Chr13	45200000	46200000	632386
Chr13	45400000	46400000	584579
Chr13	45600000	46600000	458754
Chr07	0	1000000	1047356
Chr07	200000	1200000	976165
Chr07	400000	1400000	800547
Chr07	600000	1600000	762793
Chr07	800000	1800000	797569
Chr07	1000000	2000000	836104
Chr07	1200000	2200000	876134
Chr07	1400000	2400000	2864033
Chr07	1600000	2600000	2732126
Chr13	45800000	46800000	245359
Chr13	46000000	47000000	185737
Chr13	46200000	47200000	307222
Chr13	46400000	47400000	420849
Chr13	46600000	47600000	510997
Chr13	46800000	47800000	495789
Chr13	47000000	48000000	501404
Chr13	47200000	48200000	338754
Chr13	47400000	48400000	332883
Chr13	47600000	48600000	282848
Chr13	47800000	48800000	280392
Chr13	48000000	49000000	386995
Chr13	48200000	49200000	559050
Chr13	48400000	49400000	445499
Chr13	48600000	49600000	487479
Chr13	48800000	49800000	503160
Chr13	49000000	50000000	943255
Chr13	49200000	50200000	743205
Chr13	49400000	50400000	769673
Chr13	49600000	50600000	804630
Chr13	49800000	50800000	741011
Chr13	50000000	51000000	614855
Chr13	50200000	51200000	622304
Chr13	50400000	51400000	464718
Chr13	50600000	51600000	406142
Chr13	50800000	51800000	521496
Chr13	51000000	52000000	539342
Chr13	51200000	52200000	548423
Chr13	51400000	52400000	414482
Chr13	51600000	52600000	397707
Chr13	51800000	52800000	351438
Chr13	52000000	53000000	356327
Chr13	52200000	53200000	300794
Chr13	52400000	53400000	175500
Chr13	52600000	53600000	245628
Chr13	52800000	53800000	306266
Chr13	53000000	54000000	417899
Chr13	53200000	54200000	570972
Chr13	53400000	54400000	692137
Chr13	53600000	54600000	672923
Chr13	53800000	54800000	611270
Chr13	54000000	55000000	620129
Chr13	54200000	55200000	505270
Chr13	54400000	55400000	496918
Chr13	54600000	55600000	553791
Chr13	54800000	55800000	598598
Chr13	55000000	56000000	433218
Chr13	55200000	56200000	658428
Chr13	55400000	56400000	696642
Chr13	55600000	56600000	729810
Chr13	55800000	56800000	905989
Chr13	56000000	57000000	1099891
Chr13	56200000	57200000	1226669
Chr13	56400000	57400000	1286187
Chr13	56600000	57600000	1291400
Chr13	56800000	57800000	1288767
Chr13	57000000	58000000	1131232
Chr13	57200000	58200000	958713
Chr13	57400000	58321163	759732
Chr13	57600000	58321163	557382
Chr13	57800000	58321163	333666
Chr13	58000000	58321163	217169
Chr13	58200000	58321163	69103
Chr04	1800000	2800000	2713449
Chr04	2000000	3000000	2535629
Chr04	2200000	3200000	652448
Chr04	2400000	3400000	790546
Chr04	2600000	3600000	760410
Chr04	2800000	3800000	861964
Chr04	3000000	4000000	787587
Chr04	3200000	4200000	737606
Chr04	3400000	4400000	644758
Chr04	3600000	4600000	629575
Chr02	59800000	60800000	2485347
Chr02	60000000	61000000	2728756
Chr02	60200000	61200000	2735938
Chr02	60400000	61400000	797594
Chr02	60600000	61600000	762449
Chr02	60800000	61800000	694691
Chr02	61000000	62000000	570454
Chr02	61200000	62200000	558918
Chr02	61400000	62400000	571223
Chr02	61600000	62600000	643958
Chr04	3800000	4800000	532833
Chr04	4000000	5000000	532750
Chr04	4200000	5200000	523361
Chr04	4400000	5400000	565936
Chr04	4600000	5600000	833637
Chr04	4800000	5800000	771095
Chr04	5000000	6000000	809317
Chr04	5200000	6200000	760175
Chr04	5400000	6400000	562693
Chr04	5600000	6600000	475238
Chr02	61800000	62769430	795916
Chr02	62000000	62769430	663175
Chr02	62200000	62769430	582917
Chr02	62400000	62769430	416781
Chr02	62600000	62769430	278184
Chr04	5800000	6800000	543718
Chr04	6000000	7000000	622322
Chr04	6200000	7200000	683282
Chr04	6400000	7400000	667052
Chr04	6600000	7600000	462024
Chr04	6800000	7800000	422574
Chr04	7000000	8000000	294138
Chr04	7200000	8200000	251321
Chr04	7400000	8400000	274252
Chr04	7600000	8600000	294280
Chr11	39800000	40800000	78409
Chr11	40000000	41000000	71534
Chr04	7800000	8800000	299908
Chr11	40200000	41200000	93522
Chr04	8000000	9000000	342012
Chr11	40400000	41400000	58810
Chr04	8200000	9200000	493469
Chr11	40600000	41600000	87570
Chr04	8400000	9400000	702319
Chr11	40800000	41800000	79919
Chr04	8600000	9600000	750605
Chr11	41000000	42000000	79479
Chr04	8800000	9800000	730130
Chr11	41200000	42200000	75291
Chr04	9000000	10000000	648474
Chr11	41400000	42400000	119505
Chr04	9200000	10200000	459758
Chr11	41600000	42600000	148544
Chr04	9400000	10400000	209963
Chr04	9600000	10600000	231796
Chr11	41800000	42800000	150622
Chr11	42000000	43000000	145384
Chr04	9800000	10800000	209310
Chr11	42200000	43200000	142785
Chr04	10000000	11000000	230119
Chr11	42400000	43400000	96575
Chr04	10200000	11200000	223333
Chr11	42600000	43600000	145247
Chr04	10400000	11400000	170859
Chr11	42800000	43800000	106978
Chr04	10600000	11600000	226704
Chr11	43000000	44000000	287951
Chr04	10800000	11800000	273965
Chr11	43200000	44200000	321685
Chr04	11000000	12000000	285039
Chr11	43400000	44400000	365555
Chr04	11200000	12200000	298628
Chr11	43600000	44600000	336251
Chr04	11400000	12400000	318154
Chr04	11600000	12600000	258854
Chr09	39800000	40800000	136679
Chr09	40000000	41000000	139759
Chr09	40200000	41200000	119354
Chr09	40400000	41400000	169889
Chr09	40600000	41600000	135637
Chr09	40800000	41800000	149028
Chr09	41000000	42000000	134826
Chr09	41200000	42200000	143044
Chr09	41400000	42400000	125469
Chr09	41600000	42600000	117532
Chr11	43800000	44800000	342539
Chr11	44000000	45000000	216725
Chr04	11800000	12800000	118816
Chr11	44200000	45200000	274931
Chr04	12000000	13000000	86115
Chr11	44400000	45400000	244459
Chr04	12200000	13200000	870054
Chr11	44600000	45600000	306899
Chr04	12400000	13400000	935857
Chr11	44800000	45800000	289896
Chr04	12600000	13600000	916274
Chr11	45000000	46000000	274798
Chr04	12800000	13800000	925965
Chr11	45200000	46200000	182858
Chr04	13000000	14000000	924347
Chr11	45400000	46400000	179721
Chr04	13200000	14200000	374863
Chr11	45600000	46600000	102676
Chr04	13400000	14400000	298718
Chr04	13600000	14600000	331453
Chr09	41800000	42800000	79490
Chr09	42000000	43000000	51743
Chr09	42200000	43200000	71230
Chr09	42400000	43400000	84520
Chr09	42600000	43600000	76624
Chr09	42800000	43800000	85200
Chr09	43000000	44000000	98307
Chr09	43200000	44200000	136144
Chr09	43400000	44400000	105014
Chr09	43600000	44600000	142152
Chr11	45800000	46800000	66140
Chr11	46000000	47000000	113360
Chr04	13800000	14800000	312900
Chr11	46200000	47200000	124938
Chr04	14000000	15000000	344302
Chr11	46400000	47400000	158636
Chr04	14200000	15200000	100516
Chr11	46600000	47600000	160248
Chr04	14400000	15400000	99121
Chr11	46800000	47800000	160248
Chr04	14600000	15600000	69901
Chr11	47000000	48000000	192904
Chr04	14800000	15800000	166945
Chr11	47200000	48200000	349487
Chr04	15000000	16000000	198125
Chr11	47400000	48400000	350626
Chr04	15200000	16200000	360294
Chr11	47600000	48600000	408284
Chr04	15400000	16400000	352505
Chr04	15600000	16600000	348990
Chr09	43800000	44800000	231710
Chr09	44000000	45000000	272075
